order_id,customer_id,order_date,ship_date,order_status,payment_method,sales_channel,order_amount,discount_amount,shipping_fee,city_x,state_x,net_amount,order_month,order_year,customer_name,gender,customer_segment,city_y,state_y,age,product_id,quantity,unit_price,discount_pct,item_total,product_name,category,sub_category,brand,profit_margin
ORD00855,CUST0398,2023-09-16,2023-09-23,Pending,Net Banking,Mobile App,2623.56,776.15,0,Ahmedabad,ON,1847.41,2023-09,2023,Olivia Thomas,Female,Home Office,Jaipur,RJ,46.0,PROD120,10.0,4392.22,20.2,35049.92,Sony Shoes 445,Electronics,Saree,Nike,17.95
ORD00855,CUST0398,2023-09-16,2023-09-23,Pending,Net Banking,Mobile App,2623.56,776.15,0,Ahmedabad,ON,1847.41,2023-09,2023,Olivia Thomas,Female,Home Office,Jaipur,RJ,46.0,PROD036,4.0,1485.75,18.5,4843.54,Apple Headphones 657,Clothing,Laptop,Philips,40.54
ORD00856,CUST0140,2023-09-17,2023-09-18,Returned,Upi,Online,31704.53,5290.33,0,Ahmedabad,TN,26414.2,2023-09,2023,Tina Williams,Female,Home Office,Chennai,TN,49.0,PROD118,7.0,803.7,4.5,5372.73,Philips Tablet 619,Books,Camera,Samsung,55.89
ORD00856,CUST0140,2023-09-17,2023-09-18,Returned,Upi,Online,31704.53,5290.33,0,Ahmedabad,TN,26414.2,2023-09,2023,Tina Williams,Female,Home Office,Chennai,TN,49.0,PROD115,10.0,2285.77,5.8,21531.95,Philips Running 335,Home & Kitchen,Yoga,Philips,15.67
ORD00857,CUST0348,2023-09-18,2023-09-19,Delivered,Debit Card,Online,8602.64,3152.66,0,Chennai,RJ,5449.98,2023-09,2023,Pooja Thomas,Female,Home Office,Ahmedabad,GJ,46.0,PROD145,9.0,3014.15,9.2,24631.63,Reebok Smartwatch 139,Books,Headphones,Sony,11.99
ORD00857,CUST0348,2023-09-18,2023-09-19,Delivered,Debit Card,Online,8602.64,3152.66,0,Chennai,RJ,5449.98,2023-09,2023,Pooja Thomas,Female,Home Office,Ahmedabad,GJ,46.0,PROD043,8.0,1997.08,16.6,13324.52,Puma Mobile 944,Clothing,Headphones,Sony,23.91
ORD00857,CUST0348,2023-09-18,2023-09-19,Delivered,Debit Card,Online,8602.64,3152.66,0,Chennai,RJ,5449.98,2023-09,2023,Pooja Thomas,Female,Home Office,Ahmedabad,GJ,46.0,PROD171,8.0,1163.61,32.2,6311.42,Nike Cricket 448,Clothing,Cycling,Lg,54.33
ORD00858,CUST0026,2023-09-19,2023-09-20,Delivered,Wallet,Online,7102.49,389.52,149,New York,DL,6861.97,2023-09,2023,,,,,,,PROD063,6.0,379.77,11.7,2012.02,Penguin Mobile 291,Electronics,Camera,Prestige,50.83
ORD00858,CUST0026,2023-09-19,2023-09-20,Delivered,Wallet,Online,7102.49,389.52,149,New York,DL,6861.97,2023-09,2023,,,,,,,PROD120,8.0,2975.74,13.6,20568.31,Sony Shoes 445,Electronics,Saree,Nike,17.95
ORD00859,CUST0403,2023-09-19,2023-09-25,Pending,Cod,Online,49208.69,14979.76,99,Pune,ON,34327.93,2023-09,2023,Karen  Thompson,Male,Home Office,Kolkata,WB,56.0,,,,,,,,,,
ORD00860,CUST0715,2023-09-20,2023-09-23,Returned,Wallet,In-Store,49071.5,15096.43,0,Surat,GJ,33975.07,2023-09,2023,,,,,,,PROD181,7.0,4815.82,1.8,33103.95,Lg Self-Help 722,Clothing,Comics,Harpercollins,55.84
ORD00860,CUST0715,2023-09-20,2023-09-23,Returned,Wallet,In-Store,49071.5,15096.43,0,Surat,GJ,33975.07,2023-09,2023,,,,,,,PROD189,8.0,1982.36,25.3,11846.58,Samsung Shoes 428,Books,Shoes,Apple,40.01
ORD00860,CUST0715,2023-09-20,2023-09-23,Returned,Wallet,In-Store,49071.5,15096.43,0,Surat,GJ,33975.07,2023-09,2023,,,,,,,PROD197,1.0,1313.85,39.2,798.82,Apple Cycling 713,Books,Cricket,Samsung,43.22
ORD00863,CUST0571,2023-09-22,2023-09-24,Delivered,Wallet,Online,46500.44,11246.79,199,London,GJ,35452.65,2023-09,2023,Iris Taylor,Male,Consumer,Ahmedabad,GJ,52.0,PROD133,3.0,2535.66,24.9,5712.84,Nike Swimming 562,Books,Football,Puma,14.61
ORD00863,CUST0571,2023-09-22,2023-09-24,Delivered,Wallet,Online,46500.44,11246.79,199,London,GJ,35452.65,2023-09,2023,Iris Taylor,Male,Consumer,Ahmedabad,GJ,52.0,PROD180,2.0,1146.72,36.8,1449.45,Apple Comics 327,Electronics,Science,Apple,59.6
ORD00863,CUST0571,2023-09-22,2023-09-24,Delivered,Wallet,Online,46500.44,11246.79,199,London,GJ,35452.65,2023-09,2023,Iris Taylor,Male,Consumer,Ahmedabad,GJ,52.0,PROD036,9.0,363.31,16.8,2720.47,Apple Headphones 657,Clothing,Laptop,Philips,40.54
ORD00864,CUST0628,2023-09-23,2023-09-24,Returned,Wallet,Online,4823.76,1127.85,0,Toronto,LDN,3695.91,2023-09,2023,Sneha Taylor,Female,Home Office,Pune,MH,46.0,PROD199,1.0,3947.94,23.2,3032.02,Adidas Swimming 953,Home & Kitchen,Cricket,Adidas,9.45
ORD00864,CUST0628,2023-09-23,2023-09-24,Returned,Wallet,Online,4823.76,1127.85,0,Toronto,LDN,3695.91,2023-09,2023,Sneha Taylor,Female,Home Office,Pune,MH,46.0,PROD019,3.0,3805.91,15.9,9602.31,Philips Cycling 881,Books,Swimming,Nike,33.52
ORD00864,CUST0628,2023-09-23,2023-09-24,Returned,Wallet,Online,4823.76,1127.85,0,Toronto,LDN,3695.91,2023-09,2023,Sneha Taylor,Female,Home Office,Pune,MH,46.0,PROD100,5.0,4519.59,3.7,21761.83,Sony History 683,Sports,Comics,Puma,56.77
ORD00864,CUST0628,2023-09-23,2023-09-24,Returned,Wallet,Online,4823.76,1127.85,0,Toronto,LDN,3695.91,2023-09,2023,Sneha Taylor,Female,Home Office,Pune,MH,46.0,PROD147,3.0,982.8,4.1,2827.52,Lg Appliances 636,Books,Bedding,Penguin,31.75
ORD00865,CUST0193,2023-09-24,2023-09-29,Returned,Debit Card,Online,21167.32,1970.94,149,Surat,RJ,19345.38,2023-09,2023,Bob Lee,Female,Home Office,Kolkata,WB,44.0,PROD090,6.0,3112.01,27.3,13574.59,Samsung T-Shirt 473,Sports,Shoes,Samsung,56.49
ORD00866,CUST0957,2023-09-24,2023-09-26,Returned,Credit Card,In-Store,1536.2,447.63,149,New York,GJ,1237.57,2023-09,2023,Victor Brown,Male,Home Office,Delhi,DL,46.0,PROD129,8.0,4181.69,20.0,26762.82,Nike Decor 511,Home & Kitchen,Decor,Sony,54.86
ORD00866,CUST0957,2023-09-24,2023-09-26,Returned,Credit Card,In-Store,1536.2,447.63,149,New York,GJ,1237.57,2023-09,2023,Victor Brown,Male,Home Office,Delhi,DL,46.0,PROD191,2.0,2199.14,25.3,3285.52,Prestige Dress 944,Home & Kitchen,Jeans,Apple,48.89
ORD00866,CUST0957,2023-09-24,2023-09-26,Returned,Credit Card,In-Store,1536.2,447.63,149,New York,GJ,1237.57,2023-09,2023,Victor Brown,Male,Home Office,Delhi,DL,46.0,PROD088,2.0,3246.25,28.6,4635.64,Reebok Furniture 514,Home & Kitchen,Appliances,Prestige,15.84
ORD00867,CUST0898,2023-09-25,2023-10-02,Cancelled,Upi,Online,34534.95,1357.83,149,Delhi,GJ,33326.12,2023-09,2023,Grace Harris,Female,Consumer,Pune,MH,39.0,PROD131,9.0,2802.95,35.9,16170.22,Adidas Camera 887,Clothing,Headphones,Adidas,50.24
ORD00868,CUST0380,2023-09-26,2023-09-28,Shipped,Wallet,Mobile App,6350.74,1348.31,49,Surat,KA,5051.43,2023-09,2023,Rachel Martin,Female,Corporate,Ahmedabad,GJ,43.0,PROD055,2.0,2324.34,38.4,2863.59,Samsung Laptop 541,Electronics,Smartwatch,Adidas,19.97
ORD00868,CUST0380,2023-09-26,2023-09-28,Shipped,Wallet,Mobile App,6350.74,1348.31,49,Surat,KA,5051.43,2023-09,2023,Rachel Martin,Female,Corporate,Ahmedabad,GJ,43.0,PROD138,7.0,206.65,11.0,1287.43,Penguin History 493,Home & Kitchen,Self-Help,Prestige,40.86
ORD00870,CUST0270,2023-09-27,2023-09-29,Pending,Credit Card,Mobile App,43966.98,13758.44,49,Bangalore,WB,30257.54,2023-09,2023,Jack Lee,Female,Home Office,Delhi,DL,64.0,PROD084,5.0,2031.64,35.3,6572.36,Philips Comics 538,Electronics,Non-Fiction,Reebok,22.29
ORD00871,CUST0403,2023-09-28,2023-10-01,Returned,Credit Card,Online,29647.01,2182.91,149,Bangalore,NSW,27613.1,2023-09,2023,Karen  Thompson,Male,Home Office,Kolkata,WB,56.0,PROD126,10.0,4315.9,39.7,26024.88,Reebok Cricket 811,Electronics,Cycling,Philips,41.97
ORD00872,CUST0310,2023-09-29,2023-10-01,Delivered,Credit Card,Online,34587.38,154.86,49,Mumbai,GJ,34481.52,2023-09,2023,Sneha Williams,Other,Corporate,Surat,GJ,42.0,PROD175,2.0,3821.39,7.3,7084.86,Penguin Dress 839,Books,Shoes,Sony,51.37
ORD00872,CUST0310,2023-09-29,2023-10-01,Delivered,Credit Card,Online,34587.38,154.86,49,Mumbai,GJ,34481.52,2023-09,2023,Sneha Williams,Other,Corporate,Surat,GJ,42.0,PROD162,9.0,85.64,21.3,606.59,Puma History 707,Home & Kitchen,Comics,Prestige,21.51
ORD00872,CUST0310,2023-09-29,2023-10-01,Delivered,Credit Card,Online,34587.38,154.86,49,Mumbai,GJ,34481.52,2023-09,2023,Sneha Williams,Other,Corporate,Surat,GJ,42.0,PROD138,9.0,1992.03,22.9,13822.7,Penguin History 493,Home & Kitchen,Self-Help,Prestige,40.86
ORD00873,CUST0411,2023-09-29,2023-10-01,Cancelled,Cod,Mobile App,47485.16,18794.83,99,Pune,KA,28789.33,2023-09,2023,Bob Thomas,Other,Home Office,Chennai,TN,23.0,,,,,,,,,,
ORD00874,CUST0214,2023-09-30,2023-10-06,Delivered,Credit Card,In-Store,32077.11,0.0,199,Sydney,TS,32276.11,2023-09,2023,Quinn Anderson,Male,Consumer,Delhi,DL,53.0,PROD001,7.0,4674.64,38.5,20124.33,Lg Laptop 149,Home & Kitchen,Smartwatch,Sony,54.08
ORD00874,CUST0214,2023-09-30,2023-10-06,Delivered,Credit Card,In-Store,32077.11,0.0,199,Sydney,TS,32276.11,2023-09,2023,Quinn Anderson,Male,Consumer,Delhi,DL,53.0,PROD064,2.0,4241.42,16.7,7066.21,Apple Laptop 953,Clothing,Camera,Harpercollins,39.99
ORD00874,CUST0214,2023-09-30,2023-10-06,Delivered,Credit Card,In-Store,32077.11,0.0,199,Sydney,TS,32276.11,2023-09,2023,Quinn Anderson,Male,Consumer,Delhi,DL,53.0,PROD013,4.0,2991.78,8.0,11009.75,Lg Mobile 752,Clothing,Smartwatch,Apple,46.62
ORD00874,CUST0214,2023-09-30,2023-10-06,Delivered,Credit Card,In-Store,32077.11,0.0,199,Sydney,TS,32276.11,2023-09,2023,Quinn Anderson,Male,Consumer,Delhi,DL,53.0,PROD109,7.0,3655.56,35.3,16556.03,Adidas Lighting 738,Electronics,Bedding,Samsung,54.83
ORD00875,CUST0840,2023-01-10,2023-10-07,Pending,Credit Card,Mobile App,29080.93,2813.14,99,Sydney,GJ,26366.79,2023-01,2023,Karen  Garcia,Other,Corporate,London,LDN,43.0,,,,,,,,,,
ORD00876,CUST0607,2023-10-02,2023-10-04,Pending,Credit Card,In-Store,16240.6,4043.82,149,Sydney,MH,12345.78,2023-10,2023,Nick Wilson,Female,Consumer,Toronto,ON,54.0,,,,,,,,,,
ORD00877,CUST0548,2023-10-02,2023-10-08,Returned,Upi,Online,48729.12,16293.96,149,Delhi,TS,32584.16,2023-10,2023,Peter Wilson,Female,Corporate,Hyderabad,TS,46.0,PROD166,5.0,3819.62,18.1,15641.34,Prestige Non-Fiction 799,Books,Non-Fiction,Lg,32.2
ORD00877,CUST0548,2023-10-02,2023-10-08,Returned,Upi,Online,48729.12,16293.96,149,Delhi,TS,32584.16,2023-10,2023,Peter Wilson,Female,Corporate,Hyderabad,TS,46.0,PROD167,5.0,1968.86,28.2,7068.21,Penguin Saree 689,Home & Kitchen,T-Shirt,Apple,49.15
ORD00877,CUST0548,2023-10-02,2023-10-08,Returned,Upi,Online,48729.12,16293.96,149,Delhi,TS,32584.16,2023-10,2023,Peter Wilson,Female,Corporate,Hyderabad,TS,46.0,PROD131,2.0,3020.23,36.4,3841.73,Adidas Camera 887,Clothing,Headphones,Adidas,50.24
ORD00877,CUST0548,2023-10-02,2023-10-08,Returned,Upi,Online,48729.12,16293.96,149,Delhi,TS,32584.16,2023-10,2023,Peter Wilson,Female,Corporate,Hyderabad,TS,46.0,PROD176,1.0,1996.08,29.2,1413.22,Nike Jacket 282,Electronics,Shoes,Puma,11.71
ORD00877,CUST0548,2023-10-02,2023-10-08,Returned,Upi,Online,48729.12,16293.96,149,Delhi,TS,32584.16,2023-10,2023,Peter Wilson,Female,Corporate,Hyderabad,TS,46.0,PROD133,4.0,1702.32,11.2,6046.64,Nike Swimming 562,Books,Football,Puma,14.61
ORD00879,CUST0611,2023-10-04,2023-10-07,Shipped,Cod,In-Store,45930.96,17291.91,99,Pune,RJ,28738.05,2023-10,2023,Peter Thompson,Male,Consumer,Ahmedabad,GJ,46.0,PROD077,10.0,376.49,7.3,3490.06,Nike Laptop 968,Home & Kitchen,Smartwatch,Adidas,58.83
ORD00879,CUST0611,2023-10-04,2023-10-07,Shipped,Cod,In-Store,45930.96,17291.91,99,Pune,RJ,28738.05,2023-10,2023,Peter Thompson,Male,Consumer,Ahmedabad,GJ,46.0,PROD024,4.0,176.53,31.1,486.52,Apple History 842,Books,Fiction,Nike,43.62
ORD00879,CUST0611,2023-10-04,2023-10-07,Shipped,Cod,In-Store,45930.96,17291.91,99,Pune,RJ,28738.05,2023-10,2023,Peter Thompson,Male,Consumer,Ahmedabad,GJ,46.0,PROD012,1.0,1438.79,25.7,1069.02,Nike Fiction 847,Books,Self-Help,Lg,50.71
ORD00880,CUST0459,2023-10-05,2023-10-08,Shipped,Upi,Mobile App,44607.89,13930.3,99,Kolkata,DL,30776.59,2023-10,2023,Mia Jackson,Female,Corporate,Ahmedabad,GJ,54.0,PROD082,5.0,4179.67,3.2,20229.6,Samsung Lighting 904,Books,Furniture,Nike,29.28
ORD00880,CUST0459,2023-10-05,2023-10-08,Shipped,Upi,Mobile App,44607.89,13930.3,99,Kolkata,DL,30776.59,2023-10,2023,Mia Jackson,Female,Corporate,Ahmedabad,GJ,54.0,PROD028,7.0,3347.09,16.3,19610.6,Apple Science 123,Clothing,History,Samsung,55.38
ORD00880,CUST0459,2023-10-05,2023-10-08,Shipped,Upi,Mobile App,44607.89,13930.3,99,Kolkata,DL,30776.59,2023-10,2023,Mia Jackson,Female,Corporate,Ahmedabad,GJ,54.0,PROD124,1.0,3908.8,23.3,2998.05,Sony Science 562,Electronics,Self-Help,Harpercollins,42.34
ORD00881,CUST0016,2023-05-10,2023-10-09,Shipped,Credit Card,Online,28625.69,10916.66,49,Chennai,DL,17758.03,2023-05,2023,Arjun Martin,Female,Consumer,Chennai,TN,46.0,,,,,,,,,,
ORD00882,CUST0105,2023-06-10,2023-06-13,Delivered,Upi,In-Store,17688.73,2805.3,0,Sydney,NY,14883.43,2023-06,2023,,,,,,,,,,,,,,,,
ORD00883,CUST0962,2023-10-07,2023-10-08,Cancelled,Debit Card,In-Store,32449.53,10922.69,99,London,TN,21625.84,2023-10,2023,Arjun Jackson,Female,Consumer,Delhi,DL,46.0,PROD138,4.0,4056.14,9.2,14731.9,Penguin History 493,Home & Kitchen,Self-Help,Prestige,40.86
ORD00885,CUST0679,2023-08-10,2023-10-12,Shipped,Wallet,In-Store,13561.51,3818.95,49,Surat,DL,9791.56,2023-08,2023,Nick Shah,Other,Corporate,Mumbai,MH,46.0,PROD115,10.0,502.44,19.7,4034.59,Philips Running 335,Home & Kitchen,Yoga,Philips,15.67
ORD00885,CUST0679,2023-08-10,2023-10-12,Shipped,Wallet,In-Store,13561.51,3818.95,49,Surat,DL,9791.56,2023-08,2023,Nick Shah,Other,Corporate,Mumbai,MH,46.0,PROD062,7.0,4237.56,9.5,26844.94,Samsung Cycling 783,Home & Kitchen,Football,Adidas,26.61
ORD00886,CUST0644,2023-09-10,2023-09-13,Cancelled,Wallet,Online,41780.01,8210.19,149,London,RJ,33718.82,2023-09,2023,Quinn Patel,Male,Corporate,London,LDN,46.0,PROD176,4.0,2418.36,11.5,8560.99,Nike Jacket 282,Electronics,Shoes,Puma,11.71
ORD00886,CUST0644,2023-09-10,2023-09-13,Cancelled,Wallet,Online,41780.01,8210.19,149,London,RJ,33718.82,2023-09,2023,Quinn Patel,Male,Corporate,London,LDN,46.0,PROD107,5.0,1839.38,2.5,8966.98,Penguin Shoes 647,Electronics,Jeans,Harpercollins,43.39
ORD00886,CUST0644,2023-09-10,2023-09-13,Cancelled,Wallet,Online,41780.01,8210.19,149,London,RJ,33718.82,2023-09,2023,Quinn Patel,Male,Corporate,London,LDN,46.0,PROD110,7.0,3097.78,0.4,21597.72,Harpercollins Shoes 395,Books,Jeans,Reebok,40.0
ORD00887,CUST0662,2023-10-10,2023-10-12,Returned,Cod,Online,32163.77,9957.15,199,New York,WB,22405.62,2023-10,2023,Tina Lee,Female,Home Office,Delhi,DL,46.0,PROD070,2.0,2026.86,100.0,0.0,Nike Lighting 275,Clothing,Cookware,Puma,51.4
ORD00887,CUST0662,2023-10-10,2023-10-12,Returned,Cod,Online,32163.77,9957.15,199,New York,WB,22405.62,2023-10,2023,Tina Lee,Female,Home Office,Delhi,DL,46.0,PROD089,1.0,1826.12,10.7,1630.73,Penguin Football 980,Electronics,Football,Nike,31.17
ORD00888,CUST0336,2023-10-10,2023-10-14,Shipped,Credit Card,Online,36581.21,2193.78,0,Ahmedabad,ON,34387.43,2023-10,2023,Mia Lee,Male,Corporate,New York,NY,20.0,PROD152,1.0,120.78,39.7,72.83,Nike Fiction 779,Sports,Non-Fiction,Sony,30.74
ORD00888,CUST0336,2023-10-10,2023-10-14,Shipped,Credit Card,Online,36581.21,2193.78,0,Ahmedabad,ON,34387.43,2023-10,2023,Mia Lee,Male,Corporate,New York,NY,20.0,PROD068,7.0,3085.46,25.1,16177.07,Nike T-Shirt 743,Home & Kitchen,Jacket,Apple,49.93
ORD00888,CUST0336,2023-10-10,2023-10-14,Shipped,Credit Card,Online,36581.21,2193.78,0,Ahmedabad,ON,34387.43,2023-10,2023,Mia Lee,Male,Corporate,New York,NY,20.0,PROD069,6.0,1182.02,22.5,5496.39,Adidas Bedding 631,Clothing,Furniture,Nike,13.52
ORD00888,CUST0336,2023-10-10,2023-10-14,Shipped,Credit Card,Online,36581.21,2193.78,0,Ahmedabad,ON,34387.43,2023-10,2023,Mia Lee,Male,Corporate,New York,NY,20.0,PROD188,9.0,1689.25,39.4,9213.17,Puma Swimming 432,Books,Running,Puma,48.2
ORD00888,CUST0336,2023-10-10,2023-10-14,Shipped,Credit Card,Online,36581.21,2193.78,0,Ahmedabad,ON,34387.43,2023-10,2023,Mia Lee,Male,Corporate,New York,NY,20.0,PROD065,1.0,949.75,16.8,790.19,Nike Running 194,Books,Swimming,Reebok,30.97
ORD00888,CUST0336,2023-10-10,2023-10-14,Shipped,Credit Card,Online,36581.21,2193.78,0,Ahmedabad,ON,34387.43,2023-10,2023,Mia Lee,Male,Corporate,New York,NY,20.0,PROD175,9.0,2452.3,38.7,13529.34,Penguin Dress 839,Books,Shoes,Sony,51.37
ORD00888,CUST0336,2023-10-10,2023-10-14,Shipped,Credit Card,Online,36581.21,2193.78,0,Ahmedabad,ON,34387.43,2023-10,2023,Mia Lee,Male,Corporate,New York,NY,20.0,PROD138,10.0,4924.11,21.4,38703.5,Penguin History 493,Home & Kitchen,Self-Help,Prestige,40.86
ORD00889,CUST0370,2023-11-10,2023-10-13,Shipped,Net Banking,Mobile App,41797.1,604.03,99,Toronto,TS,41292.07,2023-11,2023,Mia White,Other,Corporate,Ahmedabad,GJ,20.0,PROD182,3.0,3500.76,31.8,7162.55,Samsung Running 478,Electronics,Football,Adidas,51.49
ORD00889,CUST0370,2023-11-10,2023-10-13,Shipped,Net Banking,Mobile App,41797.1,604.03,99,Toronto,TS,41292.07,2023-11,2023,Mia White,Other,Corporate,Ahmedabad,GJ,20.0,PROD163,4.0,1086.92,8.0,3999.87,Puma Furniture 243,Clothing,Cookware,Penguin,49.39
ORD00889,CUST0370,2023-11-10,2023-10-13,Shipped,Net Banking,Mobile App,41797.1,604.03,99,Toronto,TS,41292.07,2023-11,2023,Mia White,Other,Corporate,Ahmedabad,GJ,20.0,PROD137,4.0,1315.39,37.9,3267.43,Reebok Headphones 725,Sports,Smartwatch,Samsung,51.88
ORD00889,CUST0370,2023-11-10,2023-10-13,Shipped,Net Banking,Mobile App,41797.1,604.03,99,Toronto,TS,41292.07,2023-11,2023,Mia White,Other,Corporate,Ahmedabad,GJ,20.0,PROD133,1.0,1501.91,100.0,0.0,Nike Swimming 562,Books,Football,Puma,14.61
ORD00890,CUST0498,2023-12-10,2023-10-18,Cancelled,Upi,Mobile App,1245.59,329.62,199,Hyderabad,TN,1114.97,2023-12,2023,Eve Lee,Female,Corporate,Hyderabad,TS,46.0,PROD112,2.0,4576.91,23.0,7048.44,Samsung Mobile 229,Electronics,Camera,Philips,53.15
ORD00890,CUST0498,2023-12-10,2023-10-18,Cancelled,Upi,Mobile App,1245.59,329.62,199,Hyderabad,TN,1114.97,2023-12,2023,Eve Lee,Female,Corporate,Hyderabad,TS,46.0,PROD051,9.0,3706.45,35.4,21549.3,Harpercollins Fiction 843,Electronics,Comics,Adidas,47.6
ORD00891,CUST0006,2023-10-13,2023-10-19,Returned,Cod,In-Store,8186.34,2786.57,149,London,KA,5548.77,2023-10,2023,Xander Wilson,Female,Corporate,Hyderabad,TS,46.0,,,,,,,,,,
ORD00892,CUST0868,2023-10-13,2023-10-16,Cancelled,Wallet,Mobile App,31736.0,0.0,49,Jaipur,TN,31785.0,2023-10,2023,Yara Wilson,Other,Corporate,Surat,GJ,47.0,PROD194,9.0,3144.4,11.3,25101.75,Harpercollins Fiction 998,Electronics,Self-Help,Philips,26.4
ORD00892,CUST0868,2023-10-13,2023-10-16,Cancelled,Wallet,Mobile App,31736.0,0.0,49,Jaipur,TN,31785.0,2023-10,2023,Yara Wilson,Other,Corporate,Surat,GJ,47.0,PROD069,3.0,2770.56,7.2,7713.24,Adidas Bedding 631,Clothing,Furniture,Nike,13.52
ORD00892,CUST0868,2023-10-13,2023-10-16,Cancelled,Wallet,Mobile App,31736.0,0.0,49,Jaipur,TN,31785.0,2023-10,2023,Yara Wilson,Other,Corporate,Surat,GJ,47.0,PROD046,10.0,4735.63,20.5,37648.26,Penguin Camera 453,Clothing,Headphones,Sony,56.85
ORD00893,CUST0895,2023-10-14,2023-10-18,Delivered,Wallet,Online,31983.04,253.47,49,Toronto,DL,31778.57,2023-10,2023,Henry Walker,Other,Corporate,Toronto,ON,49.0,PROD023,4.0,4003.25,26.6,11753.54,Samsung T-Shirt 863,Clothing,Shoes,Harpercollins,44.46
ORD00893,CUST0895,2023-10-14,2023-10-18,Delivered,Wallet,Online,31983.04,253.47,49,Toronto,DL,31778.57,2023-10,2023,Henry Walker,Other,Corporate,Toronto,ON,49.0,PROD177,9.0,1217.98,2.1,10731.62,Nike Bedding 498,Sports,Decor,Nike,32.96
ORD00893,CUST0895,2023-10-14,2023-10-18,Delivered,Wallet,Online,31983.04,253.47,49,Toronto,DL,31778.57,2023-10,2023,Henry Walker,Other,Corporate,Toronto,ON,49.0,PROD025,5.0,3406.15,12.7,14867.84,Prestige Jacket 493,Home & Kitchen,Shoes,Nike,18.62
ORD00894,CUST0237,2023-10-15,2023-10-17,Returned,Wallet,Mobile App,45244.46,11785.43,149,New York,NSW,33608.03,2023-10,2023,Jack Shah,Female,Consumer,Jaipur,RJ,46.0,PROD198,1.0,173.79,18.3,141.99,Reebok Football 148,Clothing,Football,Nike,59.52
ORD00894,CUST0237,2023-10-15,2023-10-17,Returned,Wallet,Mobile App,45244.46,11785.43,149,New York,NSW,33608.03,2023-10,2023,Jack Shah,Female,Consumer,Jaipur,RJ,46.0,PROD039,2.0,4936.15,6.9,9191.11,Nike Jeans 794,Electronics,Saree,Lg,52.75
ORD00895,CUST0614,2023-10-16,2023-10-19,Cancelled,Debit Card,Mobile App,28753.46,4180.52,149,Surat,TS,24721.94,2023-10,2023,Tina Patel,Female,Home Office,Delhi,DL,46.0,PROD125,9.0,3143.89,39.1,17231.66,Prestige Self-Help 619,Electronics,Self-Help,Philips,28.66
ORD00895,CUST0614,2023-10-16,2023-10-19,Cancelled,Debit Card,Mobile App,28753.46,4180.52,149,Surat,TS,24721.94,2023-10,2023,Tina Patel,Female,Home Office,Delhi,DL,46.0,PROD197,1.0,3596.08,14.1,3089.03,Apple Cycling 713,Books,Cricket,Samsung,43.22
ORD00895,CUST0614,2023-10-16,2023-10-19,Cancelled,Debit Card,Mobile App,28753.46,4180.52,149,Surat,TS,24721.94,2023-10,2023,Tina Patel,Female,Home Office,Delhi,DL,46.0,PROD058,3.0,371.64,100.0,0.0,Prestige Science 951,Books,Fiction,Harpercollins,47.27
ORD00896,CUST0735,2023-10-16,2023-10-20,Pending,Credit Card,Mobile App,14485.19,144.17,99,Bangalore,MH,14440.02,2023-10,2023,Yara  Smith,Male,Corporate,Bangalore,KA,27.0,PROD036,8.0,4356.51,33.9,23037.22,Apple Headphones 657,Clothing,Laptop,Philips,40.54
ORD00896,CUST0735,2023-10-16,2023-10-20,Pending,Credit Card,Mobile App,14485.19,144.17,99,Bangalore,MH,14440.02,2023-10,2023,Yara  Smith,Male,Corporate,Bangalore,KA,27.0,PROD147,8.0,2508.43,24.7,15110.78,Lg Appliances 636,Books,Bedding,Penguin,31.75
ORD00896,CUST0735,2023-10-16,2023-10-20,Pending,Credit Card,Mobile App,14485.19,144.17,99,Bangalore,MH,14440.02,2023-10,2023,Yara  Smith,Male,Corporate,Bangalore,KA,27.0,PROD047,8.0,1442.37,11.2,10246.6,Puma Cookware 294,Sports,Appliances,Prestige,37.79
ORD00896,CUST0735,2023-10-16,2023-10-20,Pending,Credit Card,Mobile App,14485.19,144.17,99,Bangalore,MH,14440.02,2023-10,2023,Yara  Smith,Male,Corporate,Bangalore,KA,27.0,PROD153,9.0,851.72,30.9,5296.85,Nike Bedding 873,Clothing,Furniture,Nike,45.12
ORD00897,CUST0244,2023-10-17,2023-10-19,Shipped,Net Banking,Mobile App,4691.88,1204.88,99,Pune,LDN,3586.0,2023-10,2023,Mia  Patel,Other,Home Office,Pune,MH,46.0,PROD198,4.0,4648.88,4.6,17740.13,Reebok Football 148,Clothing,Football,Nike,59.52
ORD00897,CUST0244,2023-10-17,2023-10-19,Shipped,Net Banking,Mobile App,4691.88,1204.88,99,Pune,LDN,3586.0,2023-10,2023,Mia  Patel,Other,Home Office,Pune,MH,46.0,PROD141,3.0,4984.24,11.8,13188.3,Penguin Jacket 835,Clothing,Jacket,Prestige,56.67
ORD00898,CUST0257,2023-10-18,2023-10-19,Cancelled,Cod,Online,48055.45,7063.74,149,Mumbai,WB,41140.71,2023-10,2023,Bob Walker,Male,Consumer,Hyderabad,TS,28.0,PROD178,3.0,602.61,32.5,1220.29,Nike Camera 275,Sports,Camera,Samsung,44.67
ORD00898,CUST0257,2023-10-18,2023-10-19,Cancelled,Cod,Online,48055.45,7063.74,149,Mumbai,WB,41140.71,2023-10,2023,Bob Walker,Male,Consumer,Hyderabad,TS,28.0,PROD137,3.0,4094.87,34.4,8058.7,Reebok Headphones 725,Sports,Smartwatch,Samsung,51.88
